Source Country,Vehicle ID,Brand *,Model *,Variant,Year From *,Year To,Body Type *,Segment,Drivetrain *,Seats,Battery kWh *,Battery Type,Mass kg *,Drag Cd *,Frontal A m2 *,Roll Cr,Drivetrain eff,Regen eff,Motor kW,Torque Nm,Top Speed kmh,0-100 sec,Cargo L,Towing kg,Length mm,Width mm,Height mm,Certified Range km *,Range Standard *,Real Range km *,Consumption Wh/km *,k_ref (derived),DC Plug *,AC Plug *,Peak DC kW *,Peak AC kW *,0-80pct min,V2L,V2G,SoC Min pct,SoC Max pct,Market Code *,Variant Note,Price local,Currency,Avail From,Heat Pump,Data Quality *,Data Source *,Source URL,Last Verified,Verified By,Notes,Battery Warranty Years,Battery Warranty Capacity Pct,tesla_supercharger_compat,Battery kWh usable,brand_norm,Drag Cd source,Mass kg source,Frontal A source,Roll Cr source,Drivetrain eff source,Regen eff source,Match method
Netherlands,NL-2024-0066,Bmw,Ix1 Xdrive30,,2024,2024.0,SUV,,BEV,,64.7,Lithium-ion,2085.0,0.27,2.55,0.012,0.95,0.65,225.0,,,,,,4500.0,1845.0,1616.0,428.0,WLTP,,174.0,,CCS2,Type 2,94.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=631 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.bmwusa.com/explore/bmw-warranty-and-maintenance.html) | OEM harvest v6: BMW iX1 xDrive30 64.7 kWh; 130 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: BMW iX1 — Fastned 130 kW peak (https://www.fastnedcharging.com/en/brands-overview)",8,70,False,45.29,BMW,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0067,Volkswagen,Id.3 Pro S 150 Kw,,2024,2024.0,Hatch,,BEV,,77.0,Lithium-ion,1962.0,0.263,2.36,0.012,0.95,0.65,170.0,,,,,,4264.0,1809.0,1564.0,556.0,WLTP,,157.0,,CCS2,Type 2,120.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=618 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.vw.com/en/electric-and-hybrid/warranty.html) | OEM harvest v6: VW ID.3 Pro S 77 kWh; 170 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: VW ID.3 — Fastned 170 kW peak (Pro S) (https://www.fastnedcharging.com/en/brands-overview) | KIT Zenodo v8: VW ID.3 — KIT 2025-11-06 (DOI 10.5281/zenodo.17866847; AC charging cross-validation, KIT Campus Nord Germany, Hagenmeyer et al. 2025)",8,70,False,53.9,Volkswagen,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0069,Seat,Tarraco,,2024,2024.0,SUV,,BEV,,13.0,,1868.0,0.3,2.65,0.012,0.95,0.65,110.0,,,,,,,,,,,,173.0,,CCS2,Type 2,0.0,3.6,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=588 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.seat.com/warranty) | OEM harvest v6: SEAT Tarraco PHEV 13.0 kWh; AC only",8,70,False,9.1,Seat,CLASS-MED-SUV,ORIGINAL-KEPT,CLASS-MED-SUV,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0071,Bmw,Ix2 Edrive20,,2024,2024.0,SUV,,BEV,,64.7,Lithium-ion,1960.0,0.25,2.84,0.012,0.95,0.65,150.0,,,,,,4554.0,1845.0,1560.0,451.0,WLTP,,162.0,,CCS2,Type 2,128.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=587 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.bmwusa.com/explore/bmw-warranty-and-maintenance.html) | OEM harvest v6: BMW iX2 xDrive30 64.7 kWh; 130 kW DC; 11 kW AC",8,70,False,45.29,BMW,EVDB,ORIGINAL-KEPT,EVDB,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0072,Byd,Byd Dolphin,,2024,2024.0,Hatch,,BEV,,60.48,LFP Blade (BYD FinDreams),1733.0,0.29,2.3,0.012,0.95,0.65,150.0,,,,,,4290.0,1770.0,1570.0,427.0,WLTP,,159.0,,CCS2,Type 2,80.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=577 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.byd.com/eu/service-maintenance/warranty-policy) | OEM harvest v6: BYD Dolphin Premium 60.48 kWh Blade; 80 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: BYD Dolphin — Fastned 80 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: BYD Dolphin Premium 60.48 kWh Blade LFP; MIIT.",8,70,False,42.34,BYD,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0073,Zeekr,001,Zeekr 001 Long Range RWD/AWD,2024,2024.0,Wagon,,BEV,,94.0,NMC Qilin (CATL) — 800V SEA,2410.0,0.23,2.55,0.012,0.95,0.65,400.0,,,,,,4977.0,1999.0,1545.0,586.0,WLTP,,185.0,,CCS2,Type 2,200.0,22.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=573 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.zeekrlife.com/warranty) | OEM harvest v6: Zeekr 001 Long Range 100 kWh; 360 kW DC peak (800V); 22 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Zeekr 001 — Fastned 200 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: Zeekr 001 LR 100 kWh CATL Qilin; 800V SEA platform; 360 kW DC peak. | Trim populated v11: Zeekr 001 Long Range RWD/AWD matched by battery size",8,70,False,65.8,Zeekr,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0074,Volkswagen,Multivan,,2024,2024.0,Van,,BEV,,19.7,,2194.0,0.33,3.3,0.012,0.95,0.65,110.0,,,,,,,,,,,,173.0,,CCS2,Type 2,50.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=566 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.vw.com/en/electric-and-hybrid/warranty.html) | OEM harvest v6: VW Multivan eHybrid 19.7 kWh; 50 kW DC; 11 kW AC",8,70,False,13.79,Volkswagen,CLASS-MED-Van,ORIGINAL-KEPT,CLASS-MED-Van,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0075,Mazda,Mazda Cx-60,,2024,2024.0,SUV,,BEV,,17.8,NMC PHEV (Panasonic); 17.8 kWh,2070.0,0.3,2.65,0.012,0.95,0.65,141.0,,,,,,,,,,,,230.0,,CCS2,Type 2,0.0,7.2,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=560 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.mazdausa.com/owners/warranty) | OEM harvest v6: Mazda CX-60 PHEV 17.8 kWh; AC only 7.2 kW | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,12.46,Mazda,CLASS-MED-SUV,ORIGINAL-KEPT,CLASS-MED-SUV,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0076,Nissan,Nissan Ariya,,2024,2024.0,SUV,,BEV,,87.0,NMC pouch (AESC); CMF-EV,2121.0,0.297,2.5,0.012,0.95,0.65,178.0,,,,,,4595.0,1850.0,1660.0,516.0,WLTP,,182.0,,CCS2,Type 2,130.0,7.4,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=553 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.nissanusa.com/owners/warranty.html) | OEM harvest v6: Nissan Ariya Long Range 87 kWh; 130 kW DC; 7.4 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Nissan Ariya — Fastned 130 kW peak (https://www.fastnedcharging.com/en/brands-overview) | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,60.9,Nissan,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0077,Smart,#1,Smart #1 Pure,2024,2024.0,SUV,,BEV,,54.5,NMC (CATL) — Geely SEA platform,1875.0,0.29,2.45,0.012,0.95,0.65,200.0,,,,,,4270.0,1822.0,1636.0,420.0,WLTP,,174.0,,CCS2,Type 2,140.0,14.7,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=551 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.smart.com/en/owners/warranty) | OEM harvest v6: Smart #1 Premium 66 kWh; 150 kW DC; 22 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Smart #1 — Fastned 150 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: Smart #1 Premium 66 kWh CATL NMC; Geely SEA platform. | Trim populated v11: Smart #1 Pure matched by battery size",8,70,False,38.15,Smart,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0078,Byd,Byd Seal U,,2024,2024.0,Sedan,,BEV,,82.5,LFP Blade (BYD FinDreams),2222.0,0.219,2.32,0.012,0.95,0.65,160.0,,,,,,4800.0,1875.0,1460.0,500.0,WLTP,,205.0,,CCS2,Type 2,150.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=545 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.byd.com/eu/service-maintenance/warranty-policy) | OEM harvest v6: BYD Seal Performance AWD 82.5 kWh Blade; 150 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: BYD Seal — Fastned 150 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: BYD Seal AWD Performance 82.5 kWh Blade LFP; CLTC 700 km; MIIT-confirmed; Wikipedia cross.",8,70,False,57.75,BYD,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0079,Citroen,E-C3,,2024,2024.0,Hatch,,BEV,,44.0,Lithium-ion,1491.0,0.3,2.3,0.012,0.95,0.65,83.0,,,,,,4015.0,1755.0,1577.0,320.0,WLTP,,168.0,,CCS2,Type 2,60.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=544 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.citroen.com/en/electric-mobility) | OEM harvest v6: Citroen e-C3 (EU) 44 kWh; 100 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Citroen e-C3 — Fastned 100 kW peak (https://www.fastnedcharging.com/en/brands-overview)",8,70,False,30.8,Citroen,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0080,Skoda,Octavia,,2024,2024.0,Wagon,,BEV,,19.7,,1653.0,0.27,2.45,0.012,0.95,0.65,110.0,,,,,,,,,,,,146.0,,CCS2,Type 2,50.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=541 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.skoda-auto.com/world/electric-mobility) | OEM harvest v6: Skoda Octavia iV PHEV (post-2024) 19.7 kWh; 50 kW DC; 11 kW AC",8,70,False,13.79,Skoda,CLASS-MED-Wagon,ORIGINAL-KEPT,CLASS-MED-Wagon,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0081,Byd,Byd Seal,,2024,2024.0,Sedan,,BEV,,82.5,LFP Blade (BYD FinDreams),2130.0,0.219,2.32,0.012,0.95,0.65,230.0,,,,,,4800.0,1875.0,1460.0,570.0,WLTP,,166.0,,CCS2,Type 2,150.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=533 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.byd.com/eu/service-maintenance/warranty-policy) | OEM harvest v6: BYD Seal Performance AWD 82.5 kWh Blade; 150 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: BYD Seal — Fastned 150 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: BYD Seal AWD Performance 82.5 kWh Blade LFP; CLTC 700 km; MIIT-confirmed; Wikipedia cross.",8,70,False,57.75,BYD,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0087,Volkswagen,Id.7 Tourer Pro,,2024,2024.0,Sedan,,BEV,,77.0,Lithium-ion,2195.0,0.235,2.46,0.012,0.95,0.65,210.0,,,,,,4961.0,1862.0,1536.0,579.0,WLTP,,151.0,,CCS2,Type 2,125.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=495 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.vw.com/en/electric-and-hybrid/warranty.html) | OEM harvest v6: VW ID.7 Pro S 86 kWh; 200 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: VW ID.7 — Fastned 200 kW peak (Pro S) (https://www.fastnedcharging.com/en/brands-overview)",8,70,False,53.9,Volkswagen,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0088,Mercedes-Benz,Eqe 300,,2024,2024.0,Sedan,,BEV,,89.0,Lithium-ion,2405.0,0.22,2.45,0.012,0.95,0.65,180.0,,,,,,4946.0,1906.0,1503.0,604.0,WLTP,,171.0,,CCS2,Type 2,120.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=486 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 10yr/70% (src: https://www.mercedes-benz.com/en/vehicles/passenger-cars/eqs/warranty/) | OEM harvest v6: Mercedes EQE 350+/500 4MATIC 90.6 kWh; 170 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Mercedes EQE — Fastned 170 kW peak (https://www.fastnedcharging.com/en/brands-overview)",10,70,False,62.3,Mercedes-Benz,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0089,Xpeng,G6,,2024,2024.0,SUV,,BEV,,87.5,LFP (CATL) — 800V XPower,2123.0,0.248,2.66,0.012,0.95,0.65,190.0,,,,,,4753.0,1920.0,1650.0,550.0,WLTP,,175.0,,CCS2,Type 2,280.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=480 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://en.xpeng.com/owner/warranty) | OEM harvest v6: XPENG G6 Long Range 87.5 kWh; 280 kW DC peak (800V); 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: XPENG G6 — Fastned 280 kW peak (800V) (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: XPENG G6 LR 87.5 kWh CATL LFP; 800V XPower platform; 280 kW DC peak.",8,70,False,61.25,XPeng,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0090,Volkswagen,Golf,,2024,2024.0,Hatch,,BEV,,19.7,,1649.0,0.3,2.3,0.012,0.95,0.65,110.0,,,,,,,,,140.0,WLTP,,149.0,,CCS2,Type 2,50.0,11.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=458 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.vw.com/en/electric-and-hybrid/warranty.html) | OEM harvest v6: VW Golf eHybrid (Mk8.5) 19.7 kWh; 50 kW DC; 11 kW AC | KIT Zenodo v8: VW e-Golf — KIT 2025-10-30 (DOI 10.5281/zenodo.17866847; AC charging cross-validation, KIT Campus Nord Germany, Hagenmeyer et al. 2025)",8,70,False,13.79,Volkswagen,CLASS-MED-Hatch,ORIGINAL-KEPT,CLASS-MED-Hatch,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
Netherlands,NL-2024-0093,Audi,Q8 55 E-Tron,,2024,2024.0,SUV,,BEV,,114.0,NMC pouch (LG Energy Solution),2585.0,0.27,2.69,0.012,0.95,0.65,300.0,,,,,,,,,522.0,WLTP,,227.0,,CCS2,Type 2,170.0,22.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=434 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.audi.com/en/owners/warranty.html) | OEM harvest v6: Audi Q8 55 e-tron 114 kWh; 170 kW DC; 22 kW AC | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,79.8,Audi,EVDB,ORIGINAL-KEPT,EVDB,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0095,Volkswagen,Id.7 Pro 210Kw,,2024,2024.0,Sedan,,BEV,,77.0,Lithium-ion,2172.0,0.235,2.46,0.012,0.95,0.65,210.0,,,,,,4961.0,1862.0,1536.0,596.0,WLTP,,148.0,,CCS2,Type 2,125.0,11.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=432 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.vw.com/en/electric-and-hybrid/warranty.html) | OEM harvest v6: VW ID.7 Pro S 86 kWh; 200 kW DC; 11 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: VW ID.7 — Fastned 200 kW peak (Pro S) (https://www.fastnedcharging.com/en/brands-overview)",8,70,False,53.9,Volkswagen,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0096,Smart,#3,,2024,2024.0,SUV,,BEV,,62.0,NMC (CATL) — Geely SEA,1885.0,0.27,2.3,0.012,0.95,0.65,200.0,,,,,,4400.0,1844.0,1556.0,435.0,WLTP,,168.0,,CCS2,Type 2,150.0,22.0,,,,10.0,80.0,NL,,,,,,Verified-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=417 registrations, median values); Battery/charging from open-ev-data (cross-checked vs EEA where possible); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.smart.com/en/owners/warranty) | OEM harvest v6: Smart #3 Premium 66 kWh; 150 kW DC; 22 kW AC | EVKX harvest v7: drag/mass/dimensions from EVKX.net (Independent EU EV encyclopedia, transparent methodology, OEM-cited) | Fastned v7: Smart #3 — Fastned 150 kW peak (https://www.fastnedcharging.com/en/brands-overview) | China MIIT v9: Smart #3 Premium 66 kWh CATL NMC.",8,70,False,43.4,Smart,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,REF
Netherlands,NL-2024-0098,Land Rover,Range Rover Evoque,,2024,2024.0,SUV,,BEV,,38.2,NMC PHEV (LG); 38.2 kWh traction,2192.0,0.3,2.65,0.012,0.95,0.65,147.0,,,,,,,,,,,,188.0,,CCS2,Type 2,50.0,7.0,,,,10.0,80.0,NL,,,,,,Partial-EEA,EEA CO2 Monitoring 2024 + open-ev-data,"https://co2cars.apps.eea.europa.eu/ (year=2024, country=NL)",2026-05-06,EEA regulator data,"Mass, consumption, range, motor kW from EEA (n=385 registrations, median values); Cd, Frontal A: not in source | Battery warranty: 8yr/70% (src: https://www.landrover.com/electric-vehicles/) | OEM harvest v6: Range Rover P550e/P440e PHEV 38.2 kWh; 50 kW DC; 7 kW AC | Battery Type v10: triangulated supplier+chemistry mapping (OEM sustainability reports + Reuters/Bloomberg supplier deals + batterydesign.net + Wikipedia per-model)",8,70,False,26.74,Land Rover,CLASS-MED-SUV,ORIGINAL-KEPT,CLASS-MED-SUV,ORIGINAL-KEPT,ORIGINAL-KEPT,ORIGINAL-KEPT,CLASS-MED
